date,problem,algorytm,struktura,wierzcholki,gestosc,iteracja,czas_us
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,32,245
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,33,278
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,34,348
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,35,366
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,36,318
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,37,261
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,38,194
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,39,327
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,40,365
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,41,373
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,42,316
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,43,360
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,44,328
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,45,322
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,46,289
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,47,249
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,48,268
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,49,368
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,50,383
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,51,276
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,52,314
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,53,246
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,54,8174
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,55,448
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,56,399
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,57,377
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,58,294
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,59,243
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,60,197
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,61,273
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,62,274
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,63,238
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,64,295
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,65,153
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,66,247
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,67,274
2026-06-25 17:03:20,mf,ford-fulkerson,lista,50,50,avg,454
